Transaction_ID,Timestamp,District,Payment_Method,Order_Value_AED,RTO_Flag,Distance_KM,Temperature_C,Is_Ramadan,Delivery_Cost_AED
TXN_000287,2026-01-24 21:00:00,Dubai Marina,Tabby_BNPL,162.62,0,26,46,0,23.0
TXN_000288,2026-05-20 08:00:00,Dubai Hills,COD,340.88,0,21,41,0,20.5
TXN_000289,2026-02-05 17:00:00,Business Bay,Credit_Card,55.84,0,29,30,0,24.5
TXN_000290,2026-03-02 12:00:00,Business Bay,Credit_Card,99.29,0,5,32,1,12.5
TXN_000291,2026-04-09 05:00:00,Al Barsha,Aani_Instant,260.95,0,29,27,0,24.5
TXN_000292,2026-03-06 20:00:00,Al Barsha,COD,648.99,0,35,43,1,27.5
TXN_000293,2026-02-10 20:00:00,International City,COD,564.77,0,32,27,0,26.0
TXN_000294,2026-03-02 23:00:00,Business Bay,Tabby_BNPL,195.92,0,17,34,1,18.5
TXN_000295,2026-04-06 03:00:00,Dubai Marina,Tabby_BNPL,822.29,0,5,33,0,12.5
TXN_000296,2026-04-13 20:00:00,International City,COD,157.51,0,25,23,0,22.5
TXN_000297,2026-04-15 05:00:00,Dubai Hills,Tabby_BNPL,347.6,0,15,45,0,17.5
TXN_000298,2026-01-21 01:00:00,International City,Tabby_BNPL,458.34,1,27,33,0,38.5
TXN_000299,2026-02-11 10:00:00,Dubai Marina,Credit_Card,50.74,0,21,26,0,20.5
TXN_000300,2026-04-07 04:00:00,JVC,ApplePay,364.64,0,11,34,0,15.5
TXN_000301,2026-02-18 03:00:00,JVC,Credit_Card,443.57,0,25,46,1,22.5
TXN_000302,2026-03-26 10:00:00,Dubai Hills,Tabby_BNPL,688.83,0,34,48,0,27.0
TXN_000303,2026-05-29 06:00:00,Al Barsha,Credit_Card,481.92,0,10,37,0,15.0
TXN_000304,2026-02-20 23:00:00,Dubai Hills,Credit_Card,60.96,0,15,37,1,17.5
TXN_000305,2026-05-24 11:00:00,Business Bay,ApplePay,654.37,0,25,33,0,22.5
TXN_000306,2026-02-03 19:00:00,Al Barsha,COD,429.75,1,35,48,0,42.5
TXN_000307,2026-05-18 04:00:00,Dubai Hills,ApplePay,465.86,0,30,36,0,25.0
TXN_000308,2026-05-10 07:00:00,Business Bay,ApplePay,413.4,0,27,23,0,23.5
TXN_000309,2026-05-23 20:00:00,Al Barsha,ApplePay,159.75,0,22,25,0,21.0
TXN_000310,2026-05-07 21:00:00,JVC,Aani_Instant,615.06,0,9,34,0,14.5
TXN_000311,2026-04-04 17:00:00,Dubai Hills,Aani_Instant,299.08,0,29,25,0,24.5
TXN_000312,2026-03-27 02:00:00,Dubai Marina,Aani_Instant,98.89,0,22,40,0,21.0
TXN_000313,2026-05-02 23:00:00,Dubai Marina,Tabby_BNPL,355.77,0,30,35,0,25.0
TXN_000314,2026-02-22 03:00:00,Al Barsha,ApplePay,78.98,0,25,24,1,22.5
TXN_000315,2026-03-09 06:00:00,Business Bay,Tabby_BNPL,105.22,1,18,37,1,34.0
TXN_000316,2026-05-17 11:00:00,JVC,Credit_Card,345.94,0,30,26,0,25.0
TXN_000317,2026-05-01 22:00:00,Al Barsha,ApplePay,106.01,0,32,26,0,26.0
TXN_000318,2026-03-03 09:00:00,Dubai Marina,Aani_Instant,169.05,0,18,39,1,19.0
TXN_000319,2026-03-10 05:00:00,International City,Tabby_BNPL,344.14,0,6,44,1,13.0
TXN_000320,2026-02-13 13:00:00,Dubai Marina,Credit_Card,617.15,0,30,45,0,25.0
TXN_000321,2026-05-15 15:00:00,International City,COD,195.42,0,7,32,0,13.5
TXN_000322,2026-01-08 13:00:00,Dubai Hills,Tabby_BNPL,86.78,0,10,46,0,15.0
TXN_000323,2026-02-24 11:00:00,Al Barsha,Credit_Card,66.56,1,35,46,1,42.5
TXN_000324,2026-04-05 18:00:00,Dubai Hills,Tabby_BNPL,426.09,0,26,28,0,23.0
TXN_000325,2026-02-15 21:00:00,International City,COD,232.3,0,17,36,0,18.5
TXN_000326,2026-02-13 14:00:00,Business Bay,COD,492.85,0,17,39,0,18.5
TXN_000327,2026-04-10 15:00:00,Dubai Hills,Tabby_BNPL,364.11,0,26,31,0,23.0
TXN_000328,2026-04-10 06:00:00,Dubai Marina,Credit_Card,393.03,0,10,25,0,15.0
TXN_000329,2026-05-15 21:00:00,International City,Aani_Instant,219.59,1,32,46,0,41.0
TXN_000330,2026-04-24 00:00:00,Dubai Hills,COD,402.2,0,20,36,0,20.0
TXN_000331,2026-02-05 16:00:00,Dubai Marina,Aani_Instant,658.51,0,7,40,0,13.5
TXN_000332,2026-04-11 19:00:00,Al Barsha,COD,369.22,0,14,30,0,17.0
TXN_000333,2026-01-19 09:00:00,Dubai Marina,Aani_Instant,700.41,0,33,22,0,26.5
TXN_000334,2026-02-21 14:00:00,Dubai Marina,Tabby_BNPL,251.66,0,34,30,1,27.0
TXN_000335,2026-02-26 12:00:00,Business Bay,Aani_Instant,535.62,0,20,38,1,20.0
TXN_000336,2026-04-05 12:00:00,Dubai Hills,Tabby_BNPL,58.48,0,9,48,0,14.5
TXN_000337,2026-05-24 16:00:00,Business Bay,Tabby_BNPL,1024.63,0,23,23,0,21.5
TXN_000338,2026-02-18 22:00:00,International City,Aani_Instant,131.23,0,23,30,1,21.5
TXN_000339,2026-02-27 08:00:00,JVC,ApplePay,76.05,0,7,34,1,13.5
TXN_000340,2026-02-26 05:00:00,Dubai Marina,Tabby_BNPL,50.91,0,20,23,1,20.0
TXN_000341,2026-04-29 17:00:00,Dubai Hills,Tabby_BNPL,374.32,0,31,46,0,25.5
TXN_000342,2026-03-11 14:00:00,Al Barsha,ApplePay,411.56,0,30,32,1,25.0
TXN_000343,2026-01-28 11:00:00,International City,COD,920.71,0,5,46,0,12.5
TXN_000344,2026-03-03 23:00:00,Dubai Hills,ApplePay,315.0,0,11,43,1,15.5
TXN_000345,2026-05-09 19:00:00,JVC,COD,186.72,1,32,26,0,41.0
TXN_000346,2026-02-17 20:00:00,Dubai Marina,COD,169.61,0,9,45,0,14.5
TXN_000347,2026-01-23 14:00:00,Dubai Hills,Aani_Instant,98.18,0,5,34,0,12.5
TXN_000348,2026-05-30 09:00:00,Dubai Hills,Aani_Instant,704.19,0,6,26,0,13.0
TXN_000349,2026-05-30 00:00:00,Dubai Hills,Aani_Instant,181.92,0,26,27,0,23.0
TXN_000350,2026-01-19 14:00:00,JVC,ApplePay,66.7,0,17,41,0,18.5
TXN_000351,2026-05-31 00:00:00,JVC,COD,105.92,0,35,41,0,27.5
TXN_000352,2026-02-13 16:00:00,Dubai Marina,Aani_Instant,224.01,0,32,38,0,26.0
TXN_000353,2026-02-27 16:00:00,Al Barsha,Credit_Card,207.42,0,6,23,1,13.0
TXN_000354,2026-01-08 01:00:00,International City,COD,279.1,1,28,26,0,39.0
TXN_000355,2026-02-22 03:00:00,Al Barsha,ApplePay,296.99,0,32,44,1,26.0
TXN_000356,2026-04-06 06:00:00,JVC,COD,241.33,0,26,48,0,23.0
TXN_000357,2026-04-16 14:00:00,Dubai Marina,Tabby_BNPL,434.85,0,15,31,0,17.5
TXN_000358,2026-05-16 00:00:00,Business Bay,Credit_Card,233.43,0,16,24,0,18.0
TXN_000359,2026-02-10 12:00:00,JVC,Credit_Card,576.72,0,7,36,0,13.5
TXN_000360,2026-04-21 10:00:00,Al Barsha,Credit_Card,152.16,0,6,44,0,13.0
TXN_000361,2026-01-05 17:00:00,International City,COD,230.61,1,9,39,0,29.5
TXN_000362,2026-01-20 01:00:00,Dubai Marina,Credit_Card,54.88,0,8,45,0,14.0
TXN_000363,2026-02-04 16:00:00,International City,COD,206.09,1,19,28,0,34.5
TXN_000364,2026-05-14 06:00:00,Al Barsha,COD,230.78,1,35,25,0,42.5
TXN_000365,2026-04-11 05:00:00,International City,ApplePay,197.42,0,22,48,0,21.0
TXN_000366,2026-01-31 06:00:00,Dubai Marina,Aani_Instant,98.87,0,22,24,0,21.0
TXN_000367,2026-03-06 09:00:00,Al Barsha,COD,212.59,1,24,42,1,37.0
TXN_000368,2026-05-19 00:00:00,Business Bay,ApplePay,180.66,0,21,46,0,20.5
TXN_000369,2026-03-03 01:00:00,Dubai Hills,ApplePay,720.7,0,7,40,1,13.5
TXN_000370,2026-05-16 21:00:00,Dubai Marina,Aani_Instant,568.58,0,12,33,0,16.0
TXN_000371,2026-01-05 22:00:00,Al Barsha,ApplePay,317.33,0,28,40,0,24.0
TXN_000372,2026-02-28 10:00:00,International City,COD,119.28,0,17,47,1,18.5
TXN_000373,2026-03-20 02:00:00,Al Barsha,COD,316.6,0,26,24,0,23.0
TXN_000374,2026-01-05 01:00:00,Al Barsha,Tabby_BNPL,65.41,0,23,43,0,21.5
TXN_000375,2026-05-23 17:00:00,Dubai Marina,COD,778.57,0,9,28,0,14.5
TXN_000376,2026-04-18 11:00:00,Al Barsha,ApplePay,137.83,0,26,24,0,23.0
TXN_000377,2026-02-22 12:00:00,Dubai Marina,Aani_Instant,571.41,0,29,30,1,24.5
TXN_000378,2026-03-07 02:00:00,Dubai Marina,COD,241.54,0,13,32,1,16.5
TXN_000379,2026-05-09 00:00:00,Al Barsha,COD,134.39,0,20,29,0,20.0
TXN_000380,2026-05-04 03:00:00,JVC,Credit_Card,214.93,0,27,34,0,23.5
TXN_000381,2026-04-06 10:00:00,Dubai Marina,ApplePay,1937.42,0,22,44,0,21.0
TXN_000382,2026-05-29 22:00:00,Dubai Hills,Aani_Instant,527.79,0,26,36,0,23.0
TXN_000383,2026-03-24 05:00:00,Dubai Hills,ApplePay,593.17,0,34,28,0,27.0
TXN_000384,2026-03-15 12:00:00,Dubai Marina,ApplePay,263.27,0,15,27,1,17.5
TXN_000385,2026-01-27 12:00:00,Dubai Hills,Aani_Instant,130.87,0,31,39,0,25.5
TXN_000386,2026-04-23 22:00:00,International City,COD,165.46,1,10,35,0,30.0
TXN_000387,2026-04-15 04:00:00,JVC,ApplePay,522.95,1,22,41,0,36.0
TXN_000388,2026-02-23 09:00:00,International City,COD,990.84,1,5,33,1,27.5
TXN_000389,2026-01-31 09:00:00,Business Bay,Aani_Instant,411.02,1,16,26,0,33.0
TXN_000390,2026-03-09 12:00:00,International City,ApplePay,614.08,0,32,34,1,26.0
TXN_000391,2026-01-10 11:00:00,Business Bay,Credit_Card,298.7,0,25,26,0,22.5
TXN_000392,2026-02-05 01:00:00,Dubai Hills,Tabby_BNPL,105.5,0,6,29,0,13.0
TXN_000393,2026-05-30 18:00:00,Business Bay,Tabby_BNPL,287.73,0,35,40,0,27.5
TXN_000394,2026-04-22 02:00:00,Business Bay,ApplePay,323.34,0,9,32,0,14.5
TXN_000395,2026-04-12 12:00:00,International City,ApplePay,93.19,0,9,36,0,14.5
TXN_000396,2026-01-21 04:00:00,JVC,ApplePay,260.33,0,23,27,0,21.5
TXN_000397,2026-04-03 14:00:00,International City,COD,161.5,0,30,41,0,25.0
TXN_000398,2026-04-08 02:00:00,International City,COD,737.82,0,14,26,0,17.0
TXN_000399,2026-01-13 05:00:00,Al Barsha,Aani_Instant,841.43,0,32,35,0,26.0
TXN_000400,2026-05-07 22:00:00,International City,COD,953.9,0,20,47,0,20.0
TXN_000401,2026-01-19 08:00:00,Al Barsha,COD,330.1,0,33,27,0,26.5
TXN_000402,2026-05-18 15:00:00,International City,COD,516.11,1,11,32,0,30.5
TXN_000403,2026-01-04 06:00:00,Al Barsha,ApplePay,859.48,0,34,36,0,27.0
TXN_000404,2026-01-08 13:00:00,International City,COD,354.44,0,11,27,0,15.5
TXN_000405,2026-05-08 04:00:00,Al Barsha,COD,61.73,0,19,45,0,19.5
TXN_000406,2026-01-25 14:00:00,International City,COD,124.64,0,8,37,0,14.0
TXN_000407,2026-05-14 23:00:00,Business Bay,Tabby_BNPL,131.26,0,8,25,0,14.0
TXN_000408,2026-05-18 23:00:00,Dubai Marina,Tabby_BNPL,168.74,0,31,45,0,25.5
TXN_000409,2026-05-07 01:00:00,Business Bay,ApplePay,563.72,0,5,39,0,12.5
TXN_000410,2026-03-10 01:00:00,JVC,Credit_Card,576.05,0,17,23,1,18.5
TXN_000411,2026-05-15 01:00:00,Dubai Hills,Tabby_BNPL,329.65,0,32,27,0,26.0
TXN_000412,2026-02-14 07:00:00,Dubai Hills,COD,54.24,1,21,41,0,35.5
TXN_000413,2026-05-06 06:00:00,International City,Credit_Card,530.69,0,29,38,0,24.5
TXN_000414,2026-05-16 05:00:00,Al Barsha,COD,319.37,0,35,39,0,27.5
TXN_000415,2026-05-25 02:00:00,International City,COD,328.05,0,27,41,0,23.5
TXN_000416,2026-01-05 04:00:00,Al Barsha,ApplePay,64.54,0,15,36,0,17.5
TXN_000417,2026-01-18 02:00:00,Dubai Marina,Tabby_BNPL,823.77,0,11,38,0,15.5
TXN_000418,2026-04-17 15:00:00,Al Barsha,Tabby_BNPL,1135.07,0,21,26,0,20.5
TXN_000419,2026-05-24 21:00:00,Business Bay,Aani_Instant,72.84,0,24,45,0,22.0
TXN_000420,2026-03-19 14:00:00,Business Bay,Credit_Card,138.79,0,31,28,1,25.5
TXN_000421,2026-05-17 03:00:00,International City,Tabby_BNPL,205.54,0,23,34,0,21.5
TXN_000422,2026-02-14 06:00:00,Dubai Marina,Credit_Card,548.7,0,33,30,0,26.5
TXN_000423,2026-05-04 19:00:00,Al Barsha,Credit_Card,962.33,0,26,46,0,23.0
TXN_000424,2026-03-22 10:00:00,International City,COD,81.82,0,21,39,0,20.5
TXN_000425,2026-04-05 09:00:00,Dubai Marina,Credit_Card,139.19,0,9,38,0,14.5
TXN_000426,2026-01-04 04:00:00,Al Barsha,Aani_Instant,54.44,0,8,48,0,14.0
TXN_000427,2026-01-15 22:00:00,Dubai Marina,ApplePay,211.1,0,27,30,0,23.5
TXN_000428,2026-03-09 10:00:00,Dubai Hills,Credit_Card,149.91,0,7,33,1,13.5
TXN_000429,2026-03-14 01:00:00,Dubai Marina,Tabby_BNPL,250.51,0,9,44,1,14.5
TXN_000430,2026-05-07 16:00:00,Dubai Marina,Tabby_BNPL,399.93,1,29,29,0,39.5
TXN_000431,2026-03-25 06:00:00,Al Barsha,ApplePay,279.73,0,11,43,0,15.5
TXN_000432,2026-03-10 12:00:00,Business Bay,ApplePay,50.67,0,17,26,1,18.5
TXN_000433,2026-05-24 14:00:00,Al Barsha,COD,59.99,0,26,31,0,23.0
TXN_000434,2026-01-14 09:00:00,JVC,COD,299.4,0,18,35,0,19.0
TXN_000435,2026-01-28 11:00:00,Al Barsha,ApplePay,396.73,0,27,36,0,23.5
TXN_000436,2026-05-01 04:00:00,Dubai Hills,Aani_Instant,129.47,0,20,26,0,20.0
TXN_000437,2026-04-09 12:00:00,Al Barsha,ApplePay,485.56,0,16,46,0,18.0
TXN_000438,2026-03-01 22:00:00,Dubai Hills,COD,346.57,0,9,39,1,14.5
TXN_000439,2026-02-10 05:00:00,JVC,Credit_Card,243.61,0,12,28,0,16.0
TXN_000440,2026-01-04 07:00:00,Business Bay,ApplePay,531.37,0,22,46,0,21.0
TXN_000441,2026-05-23 18:00:00,International City,ApplePay,310.81,0,22,33,0,21.0
TXN_000442,2026-03-23 00:00:00,Al Barsha,ApplePay,907.69,1,29,48,0,39.5
TXN_000443,2026-01-29 11:00:00,JVC,Tabby_BNPL,323.23,0,23,47,0,21.5
TXN_000444,2026-01-20 01:00:00,Dubai Hills,Tabby_BNPL,131.74,0,11,48,0,15.5
TXN_000445,2026-03-04 07:00:00,Business Bay,ApplePay,70.91,0,24,44,1,22.0
TXN_000446,2026-05-09 05:00:00,JVC,COD,78.08,1,19,33,0,34.5
TXN_000447,2026-04-06 16:00:00,Business Bay,Tabby_BNPL,1851.64,0,12,22,0,16.0
TXN_000448,2026-04-08 01:00:00,Al Barsha,Aani_Instant,652.71,0,26,43,0,23.0
TXN_000449,2026-02-28 21:00:00,International City,COD,1157.71,0,10,38,1,15.0
TXN_000450,2026-03-11 21:00:00,International City,Credit_Card,57.87,0,21,35,1,20.5
TXN_000451,2026-03-08 09:00:00,International City,Tabby_BNPL,376.15,1,18,27,1,34.0
TXN_000452,2026-02-24 01:00:00,Dubai Hills,Credit_Card,453.57,1,21,32,1,35.5
TXN_000453,2026-05-01 03:00:00,International City,COD,509.18,0,28,22,0,24.0
TXN_000454,2026-01-23 07:00:00,Dubai Marina,Credit_Card,217.27,0,9,22,0,14.5
TXN_000455,2026-05-21 04:00:00,Al Barsha,ApplePay,90.82,0,14,34,0,17.0
TXN_000456,2026-03-23 05:00:00,Dubai Marina,Aani_Instant,258.5,0,33,35,0,26.5
TXN_000457,2026-01-30 18:00:00,International City,COD,360.84,1,14,28,0,32.0
TXN_000458,2026-02-08 17:00:00,Dubai Marina,Aani_Instant,966.43,0,35,47,0,27.5
TXN_000459,2026-05-16 08:00:00,Dubai Marina,Tabby_BNPL,488.0,1,35,29,0,42.5
TXN_000460,2026-05-02 03:00:00,Dubai Hills,Aani_Instant,245.68,0,17,42,0,18.5
TXN_000461,2026-02-14 01:00:00,Dubai Marina,Aani_Instant,586.26,0,17,40,0,18.5
TXN_000462,2026-02-18 15:00:00,Al Barsha,COD,361.74,0,17,22,1,18.5
TXN_000463,2026-01-02 22:00:00,Al Barsha,ApplePay,54.93,0,8,42,0,14.0
TXN_000464,2026-02-03 22:00:00,International City,Tabby_BNPL,171.71,0,13,34,0,16.5
TXN_000465,2026-05-06 09:00:00,JVC,COD,136.57,0,33,40,0,26.5
TXN_000466,2026-03-14 11:00:00,Business Bay,Tabby_BNPL,204.74,0,32,47,1,26.0
TXN_000467,2026-01-27 23:00:00,JVC,ApplePay,213.57,1,32,31,0,41.0
TXN_000468,2026-04-17 18:00:00,Al Barsha,Credit_Card,83.33,0,9,28,0,14.5
TXN_000469,2026-01-20 23:00:00,Dubai Hills,Credit_Card,172.71,0,9,27,0,14.5
TXN_000470,2026-01-09 04:00:00,Dubai Marina,ApplePay,188.24,1,13,44,0,31.5
TXN_000471,2026-05-30 00:00:00,International City,COD,143.66,1,20,48,0,35.0
TXN_000472,2026-02-06 08:00:00,Al Barsha,COD,514.29,1,31,39,0,40.5
TXN_000473,2026-04-28 04:00:00,Dubai Marina,COD,109.57,0,29,34,0,24.5
TXN_000474,2026-05-02 14:00:00,International City,COD,339.99,1,15,48,0,32.5
TXN_000475,2026-01-22 01:00:00,Al Barsha,COD,926.12,0,35,26,0,27.5
TXN_000476,2026-02-10 01:00:00,Dubai Hills,Credit_Card,277.89,0,31,31,0,25.5
TXN_000477,2026-04-01 12:00:00,Business Bay,Credit_Card,686.05,0,29,26,0,24.5
TXN_000478,2026-05-18 09:00:00,JVC,ApplePay,789.85,0,12,22,0,16.0
TXN_000479,2026-02-12 19:00:00,Dubai Hills,Aani_Instant,76.95,0,16,37,0,18.0
TXN_000480,2026-03-15 17:00:00,Dubai Hills,Aani_Instant,91.86,0,26,23,1,23.0
TXN_000481,2026-05-12 21:00:00,Dubai Marina,ApplePay,323.92,0,26,28,0,23.0
TXN_000482,2026-02-24 18:00:00,Business Bay,Tabby_BNPL,238.66,0,9,33,1,14.5
TXN_000483,2026-05-10 17:00:00,International City,COD,67.58,0,24,40,0,22.0
TXN_000484,2026-04-04 17:00:00,Al Barsha,Aani_Instant,69.32,0,24,33,0,22.0
TXN_000485,2026-05-22 13:00:00,Al Barsha,COD,120.58,1,32,31,0,41.0
TXN_000486,2026-01-24 13:00:00,Dubai Marina,Tabby_BNPL,421.65,0,19,34,0,19.5
TXN_000487,2026-03-04 11:00:00,Dubai Marina,Credit_Card,232.28,0,7,45,1,13.5
TXN_000488,2026-02-04 16:00:00,International City,COD,542.17,0,17,36,0,18.5
TXN_000489,2026-04-30 18:00:00,JVC,COD,480.46,0,9,24,0,14.5
TXN_000490,2026-01-24 15:00:00,Al Barsha,Credit_Card,966.07,0,20,46,0,20.0
TXN_000491,2026-01-26 05:00:00,Al Barsha,Credit_Card,180.14,0,34,29,0,27.0
TXN_000492,2026-01-22 09:00:00,Dubai Marina,Credit_Card,205.65,0,12,45,0,16.0
TXN_000493,2026-03-11 03:00:00,Business Bay,Credit_Card,437.17,0,16,25,1,18.0
TXN_000494,2026-01-12 11:00:00,Business Bay,Tabby_BNPL,179.68,0,35,39,0,27.5
TXN_000495,2026-02-18 18:00:00,Business Bay,Tabby_BNPL,346.83,0,5,39,1,12.5
TXN_000496,2026-05-05 19:00:00,JVC,COD,950.78,0,9,47,0,14.5
TXN_000497,2026-03-23 16:00:00,International City,Tabby_BNPL,67.51,0,12,34,0,16.0
TXN_000498,2026-02-21 04:00:00,Business Bay,COD,174.69,0,8,37,1,14.0
TXN_000499,2026-03-27 07:00:00,JVC,COD,1290.78,0,19,37,0,19.5
TXN_000500,2026-02-17 17:00:00,Business Bay,Tabby_BNPL,537.13,0,35,44,0,27.5
TXN_000501,2026-05-06 17:00:00,Al Barsha,COD,386.38,0,23,25,0,21.5
TXN_000502,2026-05-25 14:00:00,Business Bay,ApplePay,421.3,0,35,26,0,27.5
TXN_000503,2026-04-25 07:00:00,Al Barsha,ApplePay,432.71,0,10,22,0,15.0
TXN_000504,2026-02-22 14:00:00,Al Barsha,ApplePay,786.15,1,12,24,1,31.0
TXN_000505,2026-04-27 03:00:00,Al Barsha,ApplePay,54.85,0,10,26,0,15.0
TXN_000506,2026-02-27 05:00:00,JVC,Credit_Card,221.96,0,14,27,1,17.0
TXN_000507,2026-01-14 08:00:00,JVC,Tabby_BNPL,122.53,1,27,25,0,38.5
TXN_000508,2026-04-18 05:00:00,Dubai Hills,ApplePay,327.7,0,34,38,0,27.0
TXN_000509,2026-01-29 02:00:00,International City,COD,370.63,0,12,29,0,16.0
TXN_000510,2026-02-13 00:00:00,Dubai Hills,Tabby_BNPL,710.65,0,9,36,0,14.5
TXN_000511,2026-03-21 16:00:00,Business Bay,COD,559.37,0,17,31,0,18.5
TXN_000512,2026-03-16 12:00:00,Dubai Hills,Tabby_BNPL,113.26,0,12,41,1,16.0
TXN_000513,2026-02-18 07:00:00,Dubai Marina,COD,133.16,0,17,27,1,18.5
TXN_000514,2026-02-26 14:00:00,Al Barsha,ApplePay,210.04,0,10,33,1,15.0
TXN_000515,2026-01-10 01:00:00,International City,COD,1029.02,0,20,30,0,20.0
TXN_000516,2026-02-22 06:00:00,Business Bay,ApplePay,72.8,0,18,43,1,19.0
TXN_000517,2026-03-06 12:00:00,Al Barsha,Credit_Card,203.12,0,14,40,1,17.0
TXN_000518,2026-03-23 19:00:00,Al Barsha,COD,690.88,1,17,35,0,33.5
TXN_000519,2026-03-28 03:00:00,International City,Credit_Card,353.51,0,27,39,0,23.5
TXN_000520,2026-04-04 20:00:00,International City,Tabby_BNPL,882.75,0,17,36,0,18.5
TXN_000521,2026-04-24 17:00:00,JVC,COD,267.75,1,11,32,0,30.5
TXN_000522,2026-04-10 01:00:00,International City,COD,855.29,0,15,24,0,17.5
TXN_000523,2026-01-14 10:00:00,Dubai Marina,ApplePay,117.98,0,9,30,0,14.5
TXN_000524,2026-04-25 02:00:00,Dubai Hills,COD,60.68,1,5,25,0,27.5
TXN_000525,2026-05-29 21:00:00,JVC,Credit_Card,480.98,0,7,43,0,13.5
TXN_000526,2026-02-24 00:00:00,JVC,Tabby_BNPL,310.88,0,32,37,1,26.0
TXN_000527,2026-01-28 04:00:00,Business Bay,Tabby_BNPL,258.49,0,11,28,0,15.5
TXN_000528,2026-02-07 03:00:00,International City,COD,456.59,1,9,48,0,29.5
TXN_000529,2026-04-22 21:00:00,International City,Aani_Instant,338.79,0,31,32,0,25.5
TXN_000530,2026-02-10 08:00:00,Al Barsha,Credit_Card,211.02,0,28,31,0,24.0
TXN_000531,2026-05-16 06:00:00,Dubai Hills,COD,149.52,0,17,38,0,18.5
TXN_000532,2026-04-11 04:00:00,Business Bay,ApplePay,76.37,1,9,39,0,29.5
TXN_000533,2026-05-03 05:00:00,Business Bay,Aani_Instant,213.66,0,15,39,0,17.5
TXN_000534,2026-04-15 12:00:00,Al Barsha,Tabby_BNPL,243.37,0,18,37,0,19.0
TXN_000535,2026-03-08 11:00:00,Dubai Hills,Tabby_BNPL,178.07,0,19,26,1,19.5
TXN_000536,2026-04-22 14:00:00,Al Barsha,Credit_Card,301.51,0,17,41,0,18.5
TXN_000537,2026-03-07 14:00:00,Business Bay,Tabby_BNPL,448.92,0,15,45,1,17.5
TXN_000538,2026-05-22 20:00:00,International City,COD,554.87,0,10,24,0,15.0
TXN_000539,2026-03-07 08:00:00,Dubai Marina,COD,379.97,0,7,41,1,13.5
TXN_000540,2026-02-21 12:00:00,Al Barsha,Tabby_BNPL,611.42,0,29,41,1,24.5
TXN_000541,2026-02-02 13:00:00,Dubai Hills,Aani_Instant,225.91,0,16,46,0,18.0
TXN_000542,2026-01-16 13:00:00,International City,Credit_Card,872.4,0,29,30,0,24.5
TXN_000543,2026-04-01 16:00:00,Business Bay,Credit_Card,304.85,0,27,25,0,23.5
TXN_000544,2026-03-13 10:00:00,JVC,Credit_Card,124.98,0,30,41,1,25.0
TXN_000545,2026-02-25 10:00:00,JVC,Credit_Card,2003.1,0,16,28,1,18.0
TXN_000546,2026-05-29 06:00:00,JVC,COD,278.39,1,27,28,0,38.5
TXN_000547,2026-03-07 16:00:00,JVC,COD,84.5,0,25,29,1,22.5
TXN_000548,2026-02-15 04:00:00,JVC,Credit_Card,93.98,0,32,25,0,26.0
TXN_000549,2026-01-04 16:00:00,Dubai Hills,Tabby_BNPL,420.69,0,32,43,0,26.0
TXN_000550,2026-05-17 11:00:00,JVC,COD,172.22,0,5,34,0,12.5
TXN_000551,2026-03-28 20:00:00,Dubai Marina,Tabby_BNPL,198.81,0,35,45,0,27.5
TXN_000552,2026-02-12 13:00:00,International City,Aani_Instant,442.95,0,21,38,0,20.5
TXN_000553,2026-02-16 17:00:00,Dubai Marina,COD,775.56,0,7,39,0,13.5
TXN_000554,2026-05-24 20:00:00,Business Bay,Aani_Instant,410.42,0,29,24,0,24.5
TXN_000555,2026-01-01 15:00:00,Dubai Marina,ApplePay,558.24,0,17,31,0,18.5
TXN_000556,2026-04-12 10:00:00,Dubai Marina,Tabby_BNPL,1158.79,0,5,41,0,12.5
TXN_000557,2026-03-24 14:00:00,JVC,ApplePay,128.15,1,7,30,0,28.5
TXN_000558,2026-03-28 15:00:00,Al Barsha,Tabby_BNPL,276.92,0,22,47,0,21.0
TXN_000559,2026-04-14 04:00:00,Dubai Hills,Credit_Card,395.27,0,6,32,0,13.0
TXN_000560,2026-01-03 09:00:00,Al Barsha,COD,65.21,0,22,45,0,21.0
TXN_000561,2026-03-13 23:00:00,Dubai Hills,Tabby_BNPL,1037.47,0,27,31,1,23.5
TXN_000562,2026-01-01 01:00:00,International City,COD,369.87,0,7,34,0,13.5
TXN_000563,2026-02-14 22:00:00,International City,COD,657.74,1,14,34,0,32.0
TXN_000564,2026-05-03 05:00:00,International City,Aani_Instant,66.28,0,35,37,0,27.5
TXN_000565,2026-02-26 21:00:00,International City,COD,368.05,1,5,33,1,27.5
TXN_000566,2026-03-19 18:00:00,Dubai Marina,Credit_Card,295.15,0,5,23,1,12.5
TXN_000567,2026-01-30 19:00:00,Dubai Hills,Credit_Card,925.42,1,13,42,0,31.5
TXN_000568,2026-02-10 23:00:00,Dubai Marina,Credit_Card,301.52,0,19,38,0,19.5
TXN_000569,2026-03-23 21:00:00,Dubai Hills,ApplePay,89.56,1,15,36,0,32.5
TXN_000570,2026-05-06 14:00:00,Al Barsha,COD,303.07,0,33,31,0,26.5
TXN_000571,2026-04-30 07:00:00,Business Bay,Tabby_BNPL,92.86,0,6,22,0,13.0
TXN_000572,2026-01-14 05:00:00,Al Barsha,Credit_Card,389.7,0,26,34,0,23.0
TXN_000573,2026-05-01 15:00:00,Dubai Hills,Aani_Instant,487.98,0,16,42,0,18.0
